ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0039531	regulation of cytoplasmic pattern recognition receptor signaling pathway	60/5294	126/16454	0.476190476190476	1.48002230737403	3.72531170448095	0.000208076804875367	0.00451459734818061	0.00371094214049798	WDFY1/HSPA1A/HSPA1B/PARP1/LAMP2/HSPA8/TSPAN6/ZDHHC12/ZDHHC3/SLC19A1/ZDHHC18/C1QBP/BRCC3/MAVS/DHX33/GPATCH3/AKT1/NPLOC4/DDX60/GBP2/TARBP2/OGT/PPP2CA/BANF1/RIOK3/RICTOR/HMGB1/AARS2/IFI16/PTPRS/NAGK/PCBP2/SLC15A4/SIRT2/RNF125/LATS2/SMPDL3A/LYPLAL1/SPSB3/USP15/PELI1/ATAT1/IRGM/TAB1/PPP6C/TRIM3/HCFC2/FBXL2/ZC3HAV1/AURKB/ZDHHC5/KCNK6/NEK9/CUL5/EIF2AK2/ZCCHC3/TIRAP/TNFAIP3/TRIM65/ZDHHC9	60
GO:0007272	ensheathment of neurons	69/5294	149/16454	0.463087248322148	1.43929686133219	3.70999439097561	0.000209170533506437	0.00451459734818061	0.00371094214049798	EIF2AK3/SKI/MAPK1/HES5/TSPAN2/ID4/ANK2/WASF3/TNFRSF21/HRAS/ERBB3/HEXB/CDK18/MTMR2/CNTN1/CNTNAP1/CTNNB1/CLU/RAF1/AKT1/RNF10/PLEC/GRB2/POU3F2/PPP3R1/CTSC/SCN2A/TGFB1/RARB/B4GALT5/PPARD/TMEM98/ERCC2/DAG1/NTRK2/MTOR/EIF2B4/EIF2B2/OLIG2/JAM2/JAM3/DICER1/SOD1/B4GALT6/GPM6B/SIRT2/NSUN5/RARG/ARHGEF10/NCSTN/ABCA2/CMTM8/PLLP/NDRG1/TMEM163/SCN8A/ERBB2/MBP/ITGB4/AKT2/TG/QKI/MAPK3/EIF2B5/LPIN1/UGT8/GPC1/XK/SLC25A46	69
GO:0008366	axon ensheathment	69/5294	149/16454	0.463087248322148	1.43929686133219	3.70999439097561	0.000209170533506437	0.00451459734818061	0.00371094214049798	EIF2AK3/SKI/MAPK1/HES5/TSPAN2/ID4/ANK2/WASF3/TNFRSF21/HRAS/ERBB3/HEXB/CDK18/MTMR2/CNTN1/CNTNAP1/CTNNB1/CLU/RAF1/AKT1/RNF10/PLEC/GRB2/POU3F2/PPP3R1/CTSC/SCN2A/TGFB1/RARB/B4GALT5/PPARD/TMEM98/ERCC2/DAG1/NTRK2/MTOR/EIF2B4/EIF2B2/OLIG2/JAM2/JAM3/DICER1/SOD1/B4GALT6/GPM6B/SIRT2/NSUN5/RARG/ARHGEF10/NCSTN/ABCA2/CMTM8/PLLP/NDRG1/TMEM163/SCN8A/ERBB2/MBP/ITGB4/AKT2/TG/QKI/MAPK3/EIF2B5/LPIN1/UGT8/GPC1/XK/SLC25A46	69
GO:0072595	maintenance of protein localization in organelle	26/5294	44/16454	0.590909090909091	1.83657313596868	3.82699929445616	0.000210175995569976	0.00452060203620405	0.0037158779183998	INSIG1/CIZ1/ARL2BP/PCK1/HSPA5/KDELR1/CDK5/AKT1/SKP1/RANGAP1/HNRNPU/PARK7/SYNE1/BBS4/RER1/PDIA2/MORC3/KDELR2/GPAA1/FKRP/TSPO/SUN2/TMED2/KDELR3/HK1/TAF8	26
GO:0006900	vesicle budding from membrane	43/5294	84/16454	0.511904761904762	1.59102398042708	3.7402688971581	0.000224898338949187	0.00482057956864879	0.00396245567063287	INSIG1/AP3D1/SEC24D/CHMP6/SEC24C/CHMP4B/AP1G1/TRAPPC10/DNM2/RAB7A/DNM1/VAPB/TRAPPC6A/TRAPPC2L/ARFGAP2/SURF4/SAR1A/GBF1/SEC31B/TRAPPC1/PDCD6/ARFGAP3/DNM3/SNX3/TRAPPC5/CHMP4A/AP2M1/SEC31A/SEC16A/TRAPPC3/GOLPH3/MIA3/CSNK1D/PPP6C/VPS4A/TMED2/AP3M2/SEC13/PEF1/SAR1B/TRAPPC12/CHMP7/ANXA2	43
GO:0140374	antiviral innate immune response	38/5294	72/16454	0.527777777777778	1.64035805733955	3.75049063945583	0.000228868221519797	0.00488881396895897	0.00401854348799817	TRAF3/RPSA/NT5C2/SENP7/DHX16/MAVS/UFL1/DHX15/TRIM7/CLPB/TRIM25/TRAF6/UBE2N/UBL7/TBK1/APOBEC3G/CUL1/IFIH1/PRKRA/MORC3/NCK1/TMEM120A/IFIT2/OTUD4/CR2/ATAD3A/HCFC2/SERINC3/RELA/IRF3/UAP1/TRIM6/SMARCA5/AKAP1/EIF2AK2/APOBEC3F/PDE12/TRIM65	38
GO:0071375	cellular response to peptide hormone stimulus	137/5294	331/16454	0.413897280966767	1.28641213846377	3.62547495914515	0.000232363197965781	0.00494647136491539	0.00406593714104506	INSIG1/ZFP36L1/IRS4/NCOA5/XBP1/PIP4K2B/PARP1/SMARCC1/RAB31/SLC27A4/PTPN11/ADIPOR1/MAPK1/CTSD/FUT1/PDPK1/PCK1/TRIB3/AHCYL1/RAC1/ZNF592/HRAS/PRKACA/EIF4EBP2/NCL/ACE/CA2/CAV2/ASS1/RAB8A/NONO/CRK/YWHAG/RAF1/AKT1/RANGAP1/RPS6KB1/MAP1B/FOS/TSC2/SLC26A6/PIP4K2C/EEF2K/GDF15/GRB2/CRHR1/NCOA1/PDK2/TBC1D4/PDK4/MYO1C/RAB10/PTPN1/TGFB1/OGT/STAT3/PCK2/LPIN3/CPEB2/INHBB/CAV1/MAPKAP1/PDE3B/CSK/TOP1/GSK3A/PTPN2/SLC39A14/JAK3/INSR/ROCK1/SLC2A8/CAPN10/PTPRJ/MTOR/KLF11/KLF4/MYO5A/POU4F2/PRKAR1A/FBN1/PRKCA/CFL1/SORL1/NR4A2/ZDHHC7/BAIAP2/LEPROT/RAB13/IGF1R/UCP2/GCLC/CDC6/PXN/NCK1/RHOQ/ADCY6/GHR/FAM114A1/CYBA/CPEB1/ACTN2/SP1/SESN3/CCNA2/GOT1/HSF1/MDM2/SOS2/RNF7/GPR173/SREBF1/NR1H4/RELA/BLVRB/PPARG/PIK3R1/VAMP2/AGTRAP/AKT2/RBM4/SLC27A1/PNPLA3/CUL5/INHBA/KLF5/MAPK3/IRS1/NCOA2/LPIN1/PTPRE/MBD5/AGTR1/BCAR1/EDNRA/CPS1/INPP5K	137
GO:0042552	myelination	68/5294	147/16454	0.462585034013605	1.43773595573477	3.67169225098888	0.000240811080607728	0.00510881118449706	0.00419937842741122	EIF2AK3/SKI/MAPK1/HES5/TSPAN2/ID4/ANK2/WASF3/TNFRSF21/HRAS/ERBB3/HEXB/CDK18/MTMR2/CNTN1/CNTNAP1/CTNNB1/CLU/RAF1/AKT1/RNF10/PLEC/GRB2/POU3F2/PPP3R1/CTSC/SCN2A/TGFB1/RARB/B4GALT5/TMEM98/ERCC2/DAG1/NTRK2/MTOR/EIF2B4/EIF2B2/OLIG2/JAM2/JAM3/DICER1/SOD1/B4GALT6/GPM6B/SIRT2/NSUN5/RARG/ARHGEF10/NCSTN/ABCA2/CMTM8/PLLP/NDRG1/TMEM163/SCN8A/ERBB2/MBP/ITGB4/AKT2/TG/QKI/MAPK3/EIF2B5/LPIN1/UGT8/GPC1/XK/SLC25A46	68
GO:0009299	mRNA transcription	32/5294	58/16454	0.551724137931034	1.71478446647473	3.75580095422304	0.00024301271737721	0.00513347221331932	0.00421964948239721	TRAF3/NCBP1/MAVS/TRIM25/NCOA1/TRAF6/RXRA/STAT3/TAF7/AP3B1/TBK1/EPAS1/MED1/IFIH1/POLR2A/THRA/TAF4/TAF4B/RXRB/NFKBIZ/HIPK3/SREBF1/IRF3/TFCP2/PPARG/ZIC3/NCOA2/DDX5/TAF13/TAF8/HLTF/ANXA2	32
GO:0032204	regulation of telomere maintenance	51/5294	104/16454	0.490384615384615	1.52413835692075	3.69305821900984	0.000247758470915466	0.00513347221331932	0.00421964948239721	PARP1/MYC/MAPK1/CCT3/SMG6/GNL3L/SMG5/RAD50/RUVBL1/NFRKB/XRCC5/NAT10/CCT5/CCT2/CTNNB1/EXOSC10/HNRNPU/ACTL6A/CCT7/ATRX/PARP3/PKIB/MCRS1/NBN/DKC1/ACTR5/KLF4/PIF1/SIRT6/TERF2IP/HNRNPD/DCP2/CCT6A/RUVBL2/XRN1/ATR/MAPKAPK5/INO80D/AURKB/PARN/INO80E/USP7/INO80/ACD/UCHL5/MAP3K4/POT1/MAPK3/UPF1/HSP90AA1/GNL3	51
GO:0050000	chromosome localization	53/5294	109/16454	0.486238532110092	1.51125213587825	3.6884027906256	0.000248170106779464	0.00513347221331932	0.00421964948239721	CCNB1/CENPQ/CHAMP1/BIRC5/KAT5/CHMP1A/PIBF1/CHMP6/KPNB1/SKA3/INCENP/ZWINT/PSRC1/CDC42/KNTC1/CHMP4B/FAM83D/NUP98/ZW10/HNRNPU/RCC2/KIF2C/KIFC1/MAPRE1/IFFO1/MLH1/KIF22/SKA1/TTL/NUMA1/SEH1L/SPICE1/SPC25/MIS12/NUDC/CHMP4A/GEM/PMF1/KATNB1/SIRT2/BOD1/ZWILCH/CDCA8/RRS1/SPC24/SPAG5/ACTR2/NSL1/VPS4A/CHMP1B/AURKB/TRAPPC12/CHMP7	53
GO:0090201	negative regulation of release of cytochrome c from mitochondria	14/5294	19/16454	0.736842105263158	2.29013978088402	3.87535179670541	0.00024858029861794	0.00513347221331932	0.00421964948239721	PRELID1/OPA1/HIGD1A/PPIF/CLU/AKT1/BCL2L1/PSMD10/FXN/GHITM/TRIAP1/GPX1/BAK1/IFI6	14
GO:0090670	RNA localization to Cajal body	14/5294	19/16454	0.736842105263158	2.29013978088402	3.87535179670541	0.00024858029861794	0.00513347221331932	0.00421964948239721	CCT3/RUVBL1/NHP2/CCT5/CCT2/EXOSC10/CCT7/DKC1/SHQ1/DCP2/CCT6A/RUVBL2/PARN/NOP10	14
GO:0090671	telomerase RNA localization to Cajal body	14/5294	19/16454	0.736842105263158	2.29013978088402	3.87535179670541	0.00024858029861794	0.00513347221331932	0.00421964948239721	CCT3/RUVBL1/NHP2/CCT5/CCT2/EXOSC10/CCT7/DKC1/SHQ1/DCP2/CCT6A/RUVBL2/PARN/NOP10	14
GO:0090672	telomerase RNA localization	14/5294	19/16454	0.736842105263158	2.29013978088402	3.87535179670541	0.00024858029861794	0.00513347221331932	0.00421964948239721	CCT3/RUVBL1/NHP2/CCT5/CCT2/EXOSC10/CCT7/DKC1/SHQ1/DCP2/CCT6A/RUVBL2/PARN/NOP10	14
GO:0090685	RNA localization to nucleus	14/5294	19/16454	0.736842105263158	2.29013978088402	3.87535179670541	0.00024858029861794	0.00513347221331932	0.00421964948239721	CCT3/RUVBL1/NHP2/CCT5/CCT2/EXOSC10/CCT7/DKC1/SHQ1/DCP2/CCT6A/RUVBL2/PARN/NOP10	14
GO:0007084	mitotic nuclear membrane reassembly	9/5294	10/16454	0.9	2.79724216093691	3.91548247062787	0.000261416149616951	0.00536291348521112	0.00440824731714671	RCC1/UBE2I/BANF1/ANKLE2/SPAST/SIRT2/REEP3/VPS4A/BROX	9
GO:0101024	mitotic nuclear membrane organization	9/5294	10/16454	0.9	2.79724216093691	3.91548247062787	0.000261416149616951	0.00536291348521112	0.00440824731714671	RCC1/UBE2I/BANF1/ANKLE2/SPAST/SIRT2/REEP3/VPS4A/BROX	9
GO:0008333	endosome to lysosome transport	34/5294	63/16454	0.53968253968254	1.6773586150239	3.70995488494192	0.000276829706057693	0.00566043898965335	0.00465280953325499	VPS33A/VCP/AP3D1/CHMP1A/CHMP6/CHMP4B/RHOB/ATG14/MGRN1/RAB7A/LYST/SNX27/VPS18/TGFBRAP1/SORT1/HOOK3/CHMP4A/KIF13A/SNAPIN/CDX2/SNX16/DENND3/SNX32/ARL8B/LIPA/VPS39/VPS4A/CHMP1B/VPS41/ADRB2/TPCN2/TRAK2/PLEKHF1/CHMP7	34
GO:0039532	negative regulation of cytoplasmic pattern recognition receptor signaling pathway	31/5294	56/16454	0.553571428571429	1.72052593232231	3.71989437601738	0.000279184206722468	0.00568986566880938	0.0046769978927726	PARP1/LAMP2/HSPA8/TSPAN6/ZDHHC12/ZDHHC18/C1QBP/GPATCH3/AKT1/NPLOC4/TARBP2/OGT/BANF1/RIOK3/RICTOR/AARS2/IFI16/PTPRS/PCBP2/SIRT2/RNF125/SMPDL3A/LYPLAL1/SPSB3/IRGM/PPP6C/FBXL2/AURKB/CUL5/TNFAIP3/TRIM65	31
GO:0016079	synaptic vesicle exocytosis	50/5294	102/16454	0.490196078431373	1.52355237523797	3.65306332705917	0.000286940172030316	0.00582882388673347	0.00479121979716255	DNAJC5/RIMS4/PIP5K1C/SNAP25/SNAP29/CALM3/CACNB4/RIMS3/P2RY1/TPRG1L/CDK5/PREPL/SYT11/NAPA/SNAP23/SYP/ATP2A2/CASK/SYT2/DVL1/FMR1/CPLX1/VPS18/GIT1/RAB3GAP1/CSPG5/RAB5A/EFR3A/SNAPIN/RIMS2/UNC13B/SCRIB/SYNGR3/BRSK1/SLC4A8/GRIK5/DOC2A/PCLO/PRRT2/RIMS1/VAMP2/PFN2/FBXL20/SYT4/STXBP1/PPFIA2/OSBPL2/UNC13A/CPLX2/SYN1	50
GO:0045862	positive regulation of proteolysis	86/5294	195/16454	0.441025641025641	1.37072835236794	3.58681197663458	0.000301555694876748	0.0060936907950831	0.00500893705875048	HSPA1A/HSPA1B/HERPUD1/XBP1/CLN6/FBXW7/BAG6/PRELID1/KEAP1/VCP/BCAP31/ADAM9/CYFIP2/MYH9/TRIB3/SH3D19/USP5/HSPBP1/SGTA/PSMC3/UFL1/CLU/AKT1/APP/AXIN1/PACSIN3/FZR1/DVL1/SOCS4/CTSC/SPON1/FURIN/OGT/CAV1/FMR1/PSMD10/GSK3A/ATXN3/PSENEN/RHBDD1/HECTD1/MTOR/CDC20/PSMC5/USP13/CFL1/PLK3/SIRT6/TMX1/CHFR/ZER1/BAD/PSMC4/FBXW11/PSMC2/DDA1/GCLC/SIRT2/RCHY1/RGMA/GRN/PLK1/CSNK1D/MDM2/TRIB2/NUPR1/CAPN3/BTRC/BAK1/PERP/L3MBTL3/AURKAIP1/DAB2IP/MBP/RNFT2/ANXA2P2/CDK5RAP3/RNF185/RAD23A/NKD2/ENO1/DAB2/FADD/CCDC22/PRICKLE1/ANXA2	86
GO:0043489	RNA stabilization	41/5294	80/16454	0.5125	1.5928740083113	3.66110708357003	0.000301939633990604	0.0060936907950831	0.00500893705875048	DHX9/CSDE1/IGF2BP1/GDNF/YBX1/RBM38/NSUN2/ANGEL2/LARP1/FUS/ZFP36/METTL1/SECISBP2/RNH1/TRAF5/AKT1/HNRNPU/PABPC1/LARP4B/RBM24/STAT3/HNRNPA0/RBM10/LARP1B/WDR4/DKC1/ELAVL1/ZC3H14/TRAF2/HNRNPD/MAPKAPK2/PAIP1/E2F1/CIRBP/IGF2BP2/PARN/QKI/SYNCRIP/PHAX/FBLL1/TIRAP	41
GO:0010975	regulation of neuron projection development	170/5294	424/16454	0.400943396226415	1.24615085785973	3.53671399395364	0.000304108098772512	0.00611759204521015	0.00502858358522151	PLXND1/CRABP2/ABL2/DPYSL5/NEFL/ZEB2/MDK/SNAP25/KIF1A/RAPGEF1/IFRD1/RHOA/FZD4/MARK2/CERS2/NDRG4/ATP1B2/RAPGEF2/NCKIPSD/FIGNL2/AMIGO3/PQBP1/ITGA6/SPOCK1/EFNA1/CDK5/DBN1/DDX56/TMEM30A/CNTN1/LRP4/INPP5J/MAGI2/STMN3/CRK/CXCL12/CAPRIN1/AKT1/MAP1B/NGEF/EEF2K/ADNP/POU3F2/DVL1/PTPN9/NCS1/OBSL1/EFNB3/EPHB3/PTPN1/GAK/TNFRSF12A/ZNF296/VLDLR/PREX1/NTN1/PTPRF/EHD1/TUBB2B/HES1/GSK3A/GDI1/NTNG2/TANC2/B2M/FN1/CDH1/TWF1/ITGA3/TMEM106B/NTRK2/MAPT/MYLIP/KLF4/CDC20/ARHGAP33/CARM1/CRMP1/POU4F2/NFATC4/ARHGAP35/ABL1/CFL1/KIAA0319/RAP2A/TWF2/EPHA4/CCDC88A/SNX3/ENC1/BAIAP2/CDKL5/PTPRS/FUT9/SNAPIN/ITM2C/SERPINF1/KATNB1/RGMA/NCK1/PACSIN1/SCN1B/GRN/SMAD1/CHN1/FEZ1/GFI1/ADCY6/STYXL1/NDNF/MAP6/ANKRD27/TIAM2/SFRP1/BRSK1/SCARB2/KIDINS220/TRPV4/FBXO7/PDLIM5/SEMA6D/MDM2/PAK2/ARC/CDK5R1/TBC1D24/CAMK2B/ARSB/SLIT2/BRSK2/FAT3/MEGF8/ADCY10/RTN4RL2/SEMA3F/MCF2/CDH4/LRP8/FSTL4/ZFYVE27/MAP3K13/PLXNC1/ROBO1/EPHB2/THOC2/SEMA4F/DAB2IP/LIMK1/PTPRD/TOX/EPHA7/SHOX2/NIN/TRAK2/L1CAM/PRRX1/ADAM17/EPHA3/PPFIA2/LPAR3/VEGFA/DAB2/XK/CAPRIN2/MACF1/SYNGAP1/AP2A1/VIM/ULK1/BMP7	170
GO:2000781	positive regulation of double-strand break repair	43/5294	85/16454	0.505882352941176	1.57230605124558	3.64341923213736	0.000314666339140767	0.00630956762612583	0.00518638509402133	FOXM1/PARP1/SMARCC1/ARID1B/ACTB/SMARCB1/FUS/RAD50/RUVBL1/KAT5/TIMELESS/BCL7C/SMARCA4/PIAS4/PBRM1/BCL7B/MORF4L2/ACTL6A/SMARCD1/BCL7A/PARP3/UBE2N/PRMT1/WDR48/DMAP1/NBN/SMARCE1/SKP2/ARID2/SIRT6/EPC2/DPF2/SPIRE2/PELI1/RUVBL2/ACTR2/DPF1/MEAF6/BRD7/TRRAP/RAD51AP1/FANCB/MAD2L2	43
GO:0000082	G1/S transition of mitotic cell cycle	102/5294	238/16454	0.428571428571429	1.33202007663662	3.55355773776289	0.000323116297705024	0.00643747085427702	0.00529151993610049	ADAMTS1/PLK2/CDKN1A/EGFR/CCND1/RCC1/SMARCC1/MYC/ARID1B/RPS27L/PSME3/ACTB/TFDP1/CCNB1/FBXW7/SMARCB1/KANK2/CCNG1/ID4/EIF4G1/BTN2A2/CACNB4/BCL7C/CCNF/SMARCA4/PBRM1/BCL7B/CCND3/CUL4A/TCF3/MEPCE/CTDSP1/STIL/AKT1/RPS6KB1/ITGB1/ACTL6A/SMARCD1/BCL7A/RDX/WEE1/RRM1/RRM2/CCNH/CTDSP2/SLFN11/PPP2CA/MYB/POLE/CDC25A/ACVR1B/RBBP8/RHOU/CDK4/PKD1/CUL2/KLF11/KLF4/CDKN2B/SMARCE1/CUL4B/SKP2/TRIAP1/ARID2/CUL1/FHL1/PSME1/PLK3/CCNE1/MNAT1/DPF2/ANXA1/PRMT2/CCNI/KHDRBS1/SENP2/CDC6/LATS2/CDK2AP2/RPTOR/RFWD3/BID/MTBP/CCNA2/FBXO7/MDM2/PPP6C/CCND2/WAC/E2F1/DPF1/PLRG1/CDK6/PTPN6/RPA2/BRD7/INO80/CUL5/DGKZ/INHBA/ADAM17/DBF4	102
GO:0007160	cell-matrix adhesion	102/5294	238/16454	0.428571428571429	1.33202007663662	3.55355773776289	0.000323116297705024	0.00643747085427702	0.00529151993610049	ITGA5/PPM1F/NID2/HOXA7/BCAM/RHOA/ONECUT2/FUT1/PPFIA1/ADAM9/JAG1/MAP4K4/NPNT/RAC1/CTTN/ITGA6/CD44/CDK5/POLDIP2/STON1/COL13A1/PLAU/TRPM7/PEAK1/ITGA4/CTNNB1/ITGB1BP1/ITGA8/RRAS/RCC2/ITGB1/THBS3/CASK/MINK1/NF2/SDC4/FERMT1/SGCE/ACTG1/CSF1/LIMCH1/FN1/NID1/ROCK1/PKD1/DAG1/ITGA3/PTPRJ/TMEM8B/CORO1C/BCL6/ITGA9/ABL1/CFL1/ITGAE/VCL/JAM3/GPM6B/ARHGEF7/SNED1/RAB40C/ITGB5/PTPRK/ITGA11/BCR/COL3A1/DUSP3/ADAMTS9/ACTN2/CORO2B/SFRP1/EDA/BCL2L11/HOXD3/ITGA1/SEMA3E/RNF7/CDK6/PIK3CB/PIP5K1A/ITGA10/PIK3R1/ITGB4/ITGA7/LIMS1/L1CAM/CUL5/ACER2/BST1/EPB41L5/FBLN5/EPHA3/PPFIA2/COL17A1/VEGFA/ADAMTS13/DLC1/MACF1/RASA1/PLEKHA2/ANXA2/TECTA	102
GO:0048872	homeostasis of number of cells	142/5294	347/16454	0.409221902017291	1.2718808416684	3.52548144920879	0.000328955166095636	0.00653286042316446	0.00536992895990657	HSPA1A/HSPA1B/ZFP36L1/UBAP2L/TSC22D3/CEBPG/PMAIP1/GLUL/BAP1/PRDX1/PTPN11/SOX9/MTCH2/PKN1/SFXN1/BAX/RPA1/ZFP36/NLE1/RAC1/SMAD5/PPP3CB/SOX4/MAEA/FSTL1/ADAR/SIVA1/PPP2R1A/UFL1/AKT1/F2R/HNRNPU/SLC1A5/NCAPG2/GPI/XKR8/SLC7A11/KCNQ1/MTHFD1/COL14A1/RC3H1/PRDX2/RASSF2/TGFB1/TUBA1A/PRMT1/STAT3/WDR48/PPP2CA/HOXA5/MYB/ZFPM1/CSF1/PIK3CD/FAS/ACVR1B/UBAP2/PTPN2/HIF1A/JAK3/ERCC2/B2M/AP3B1/LPCAT3/ARID4A/MERTK/BBS4/BCL6/EPAS1/HMGB1/ANKRD54/SENP1/MED1/ABL1/NAPEPLD/PKNOX1/JAM3/P4HTM/GPAM/ARNT/RC3H2/GLIS2/ANXA1/SOD1/ZC3H8/SLC15A4/KIT/DNAJA3/ZBTB7A/ACIN1/BCR/BMP4/CASP3/HMOX1/NCSTN/NOD2/ZNHIT1/THRA/TGFBR3/CITED2/BRD1/ADA/TSPAN9/BCL2L11/YPEL4/NFKBIZ/SOS2/LIPA/CDK6/HMGB2/PIK3CB/CAMLG/BAK1/GATA2/SMAP1/L3MBTL3/HOXB6/DOCK11/CDK5RAP3/SLC11A2/CRISPLD1/SP3/INHBA/CARD9/KITLG/ADAM17/POC1B/FBXO21/VEGFA/CYLD/CCR4/FADD/CX3CR1/MEF2C/HBQ1/ETV2/PACS1/SART3/SLC25A38/TNFAIP3/PPP2R3C/CXCL6	142
GO:1903312	negative regulation of mRNA metabolic process	49/5294	100/16454	0.49	1.52294295428787	3.61264044202033	0.000332363113900897	0.0065795194777324	0.00540828211490095	TOB1/DHX34/DHX9/CSDE1/IGF2BP1/GDNF/YBX1/RBM38/ANGEL2/LARP1/FUS/SRSF9/ZFP36/SECISBP2/C1QBP/U2AF2/RBM42/TRAF5/HNRNPU/PABPC1/LARP4B/SRSF6/RBM24/PTBP1/SFSWAP/STAT3/HNRNPA0/RBM10/LARP1B/SRSF7/ELAVL1/ZC3H14/TRAF2/CELF4/RBMX/HNRNPD/MAPKAPK2/ACIN1/HNRNPK/PAIP1/E2F1/CIRBP/IGF2BP2/SLIRP/RNPS1/QKI/SYNCRIP/FBLL1/TIRAP	49
GO:1901293	nucleoside phosphate biosynthetic process	114/5294	271/16454	0.420664206642066	1.30744406046252	3.51482458674986	0.000359544890529145	0.00709501917310846	0.00583201636968578	ACSL4/NME1/PARP1/GNPDA1/QPRT/PFAS/SPHK2/ATP6V0C/SLC25A13/VCP/PRPS2/NDUFB2/SLC4A7/PAICS/NDUFS6/AK4/AMPD2/TMSB4X/CAD/ACOT7/NDUFS2/HPRT1/IDH2/NDUFS3/PDK2/PDK4/RRM1/MTHFD1/RRM2/ELOVL7/ELOVL1/TGFB1/PNP/ACSL6/ADCY7/PPT2/STAT3/PDHA1/NDUFB5/DCTD/CBR4/PRPS1/PAPSS1/SLC35A1/NDUFB8/NDUFS5/DLAT/NDUFA8/GUK1/UMPS/NANP/DLD/ACLY/PAPSS2/AMDHD2/ADSL/ACSS1/TYMS/DTYMK/NAGK/ADCY5/ATIC/TPK1/DNAJC30/GFPT1/PPARA/GFPT2/NDUFB11/NAMPT/NDUFA5/ADCY6/CTPS2/AK1/NDUFS7/TECR/COASY/NDUFS8/ADA/NDUFA12/PTGIS/UGP2/LIPA/DCAKD/UAP1L1/NDUFAB1/PDK1/AK7/ADCY10/NME5/NMNAT3/NDUFC2/UAP1/ACSS2/CMPK1/SDHC/NME2/ALDOA/PDP1/ADCY9/NDUFB10/NDUFA11/AFMID/BCKDK/UGDH/AK3/HK1/UPP1/GCDH/ENO1/FAM3A/NDUFA1/PMM2/NPPC/NDUFB9	114
GO:1902235	regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	21/5294	34/16454	0.617647058823529	1.91967599279984	3.69717622821426	0.00036612475123762	0.00720199827118052	0.00591995184046438	HSPA1A/HERPUD1/XBP1/PMAIP1/EIF2AK3/CREB3L1/OPA1/TMBIM6/DDIT3/APP/BCL2L1/PARK7/PDX1/PTPN1/PTPN2/GRINA/NCK1/CREB3/BCL2L11/TXNDC12/SERINC3	21
GO:0031023	microtubule organizing center organization	70/5294	154/16454	0.454545454545455	1.41274856612975	3.54433327058498	0.000371762596106844	0.00728983059116765	0.00599214890088867	PLK2/GADD45A/KIF3B/CCNL1/CEP44/CETN2/UBXN2B/CHMP1A/RBM14/KAT2A/RANBP1/CCNF/NAT10/CHMP4B/DNM2/CTNNB1/POC1A/STIL/SLC16A1/GEN1/BNIP2/NUBP1/SSX2IP/FOXJ1/TUBA1A/XRCC2/BRCA1/CCNL2/USP33/CETN3/HAUS2/CEP85/SPICE1/MAP9/BBS4/CEP135/PARD6A/WDR90/HAUS3/FBXW11/XRCC3/DCTN1/KIF15/UXT/ARHGEF10/CCDC61/PLK1/KIAA0753/WDR62/BRSK1/FBXW5/TUBE1/GCC2/STK3/CROCC/CHMP1B/SDCCAG8/CEP152/CEP63/SAC3D1/XPO1/NIN/CCDC15/RAB6C/ODF2/E2F4/HAUS4/POC1B/KIF3A/HAUS7	70
GO:0032886	regulation of microtubule-based process	105/5294	247/16454	0.425101214574899	1.32123448897155	3.50349697816334	0.000381741868805894	0.00741108419622247	0.00609181783656165	HSPA1A/HSPA1B/PLK2/RCC1/SLAIN1/EML2/CCNL1/RHOA/SPECC1L/MID1/RNF4/MARK2/MAP1A/RAC1/CHMP1A/STMN1/RBM14/KAT2A/CHMP6/CCNF/CAMSAP1/SKA3/SLAIN2/GAS2L1/NAT10/PSRC1/TBCD/CHMP4B/INPP5J/TRAF3IP1/STMN3/POC1A/STIL/MID1IP1/MAP1B/HNRNPU/DRG1/DIAPH1/CYB5D1/GEN1/CCR6/NUBP1/MAPRE1/PARP3/TACC3/ARHGEF2/TTBK2/BRCA1/CCNL2/PPP2CA/SKA1/TRIM36/GSK3A/GIT1/HAUS2/ROCK1/PKD1/NUMA1/SPICE1/MAP9/MAPRE2/MAPT/BBS4/ABL1/RAE1/CHMP4A/HAUS3/XRCC3/DCTN1/PRKAA2/KATNB1/ARHGEF7/CEP70/SPAST/CDK2AP2/FEZ1/MAP6/PLK1/ATAT1/SPAG5/FNTB/OCLN/WDR62/TRPV4/FBXW5/AKAP9/LAMP1/CDK5R1/CHMP1B/AURKB/ERBB2/XPO1/CCDC15/RAB6C/HAUS4/EPHA3/POC1B/CYLD/MACF1/BICD1/BBS2/MECP2/HAUS7/CHMP7/SENP6	105
