gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
RRM2	4789.19376668153	-0.426024600787454	0.0552441795797747	4.88651735762178e-16	3.45987640362157e-14
POLR3F	748.444523785951	-0.658802899785194	0.0871879559420449	4.90885263916889e-16	3.45996369051284e-14
NEAT1	21973.7061220782	0.405536280057253	0.0524302751738342	4.97448201027771e-16	3.49042821054486e-14
LGALS3BP	2174.34803971995	0.538764809020457	0.0709361886340914	5.02435637961783e-16	3.50961431952049e-14
RAB3GAP1	2997.33586154311	0.469083265857651	0.06127100353275	5.13464519413734e-16	3.57064143701238e-14
CPT1C	220.068842922816	-1.12778399324874	0.147591394382494	7.04901206606125e-16	4.88010937569049e-14
SPCS3	3842.52873515248	-0.47794022750477	0.0630043895891764	8.21157907622913e-16	5.65981271108058e-14
USP46	1514.75410470354	-0.560098666893222	0.0745851195210123	8.6875970685077e-16	5.96152861392707e-14
CHUK	1853.39717585702	0.481605878454556	0.0637427158434911	1.00715627962645e-15	6.88090937181632e-14
CALM3	12386.7016927423	-0.490609433366185	0.0650601090291264	1.05027207467043e-15	7.14414327822766e-14
USP6NL	1019.81981202212	-0.57997972409631	0.077746311288403	1.16786024649838e-15	7.90946046074144e-14
GPC1	612.139937084182	0.734469932952303	0.0986426441358518	1.27883425467574e-15	8.62355029657318e-14
TMEM64	499.778155091389	0.704531048707412	0.0949878512992684	1.47965412016249e-15	9.93472940938413e-14
CAD	3977.79350522423	0.451971721254324	0.0600597170519736	1.62752157412727e-15	1.08806453047985e-13
CUX1	2117.15897586774	0.475810590364541	0.0636741311395737	1.98682904628427e-15	1.32259983136624e-13
FNDC3B	1393.96442821639	0.499832538489211	0.0672844413337186	2.30263206792887e-15	1.52630211583523e-13
RAD23A	3148.82549407569	-0.572259641833619	0.0777079846964364	2.47353199583556e-15	1.63263592792926e-13
NPC1	1967.87131524677	0.455612089166073	0.0610335343769271	2.49738161905462e-15	1.64142250970523e-13
LAMB1	1436.13853452393	0.593241300980444	0.0809475042404768	2.99745543832606e-15	1.96182199003383e-13
ANK3	1419.37726724032	-0.561946173643664	0.0766009585220697	3.19153299819704e-15	2.08010500054039e-13
PCDH9	1285.61033606257	0.575445710399167	0.0788328479298526	3.95662349229665e-15	2.56801350581271e-13
DYNC1LI2	3296.49398235472	-0.398712775811991	0.0533785870778883	4.13079036432866e-15	2.66993035291069e-13
TPRG1L	743.157334207684	-0.632678746306709	0.0870118268754299	4.24233479607467e-15	2.73069624456426e-13
ENOX2	572.470473801814	-0.683754169641472	0.0941335665672683	4.49101248884512e-15	2.87886837607985e-13
CTSA	823.05926690641	0.642823627319046	0.0885944824003798	4.71131501416205e-15	3.00771122850829e-13
SLAIN1	1724.874439722	0.462788410101231	0.0630534347367503	6.02714485123804e-15	3.83203409582592e-13
TLN1	3705.9820597139	0.421483588018169	0.0571458517509413	6.70774586364786e-15	4.24742102918873e-13
DCP1A	2459.87439091163	0.44693212616403	0.0608897558995206	6.90578513893463e-15	4.35511802061477e-13
FAM8A1	2196.90266984082	-0.530907667153044	0.0732004179417114	6.96597670582572e-15	4.37536367526803e-13
ZNF117	304.56855707717	-0.954421836401253	0.130567729932769	7.58408868090419e-15	4.74447186274878e-13
C1orf9	1652.39010783605	-0.625634377157704	0.0871483800392265	8.42641348185883e-15	5.2503297122766e-13
C1GALT1C1	513.007487470909	0.691754769471171	0.0964419177960342	8.81889380324176e-15	5.47298441327079e-13
PIEZO1	1104.39427400142	0.612147639139083	0.0854280311458722	9.50759940962789e-15	5.87697920649895e-13
KIAA1211	746.26421722912	-0.613639160573778	0.0857942626393544	1.04354018413146e-14	6.42499029573744e-13
GLG1	2250.95974815169	0.475640057665152	0.0656110914239162	1.05761576504357e-14	6.48601605200143e-13
FLII	3319.03278333308	0.44134697331419	0.0605563845486583	1.06808841233523e-14	6.52455419566504e-13
CDC25B	1945.57557797359	-0.49124792880848	0.068018424143627	1.1421039552348e-14	6.94943488698925e-13
DNAH3	95.0672019233407	1.45516079312569	0.210253275892866	1.14792312727264e-14	6.95766480681945e-13
MTOR	5403.39086591468	0.423040365201037	0.0579706605650351	1.1833076287759e-14	7.14433447032645e-13
DUSP4	243.774218335595	-0.988696782262543	0.13627362005542	1.21225742861071e-14	7.29086253493012e-13
SUSD5	856.599690546588	0.600618561379609	0.0842313052774991	1.26080560239833e-14	7.55368033406109e-13
